state_newspaper,newspaper,member,year,newspaper_bias,n_endorsements
OH,CLEVELAND PRESS,600019,1978,-.5303874038572294,1
OH,CLEVELAND PRESS,600019,1980,-.6344878073727108,1
OK,OKLAHOMA CITY DAILY OKLAHOMAN,138100,1952,-.4845409138507595,1
OK,OKLAHOMA CITY DAILY OKLAHOMAN,138100,1956,-.6451121444220296,1
OK,OKLAHOMA CITY DAILY OKLAHOMAN,138100,1960,-.8056833749932996,1
OK,OKLAHOMA CITY DAILY OKLAHOMAN,138100,1962,-.8859689902789347,1
OK,OKLAHOMA CITY DAILY OKLAHOMAN,138100,1968,-1.12682583613584,1
OK,OKLAHOMA CITY DAILY OKLAHOMAN,138100,1972,-1.28739706670711,1
OK,OKLAHOMA CITY DAILY OKLAHOMAN,138100,1974,-1.367682681992745,2
OK,OKLAHOMA CITY DAILY OKLAHOMAN,138100,1976,-1.44796829727838,1
OK,OKLAHOMA CITY DAILY OKLAHOMAN,138100,1980,-1.60853952784965,1
OK,OKLAHOMA CITY DAILY OKLAHOMAN,138100,1984,-1.76911075842092,1
OK,OKLAHOMA CITY DAILY OKLAHOMAN,138100,1988,-1.92968198899219,1
OK,OKLAHOMA CITY DAILY OKLAHOMAN,138100,1992,-2.09025321956346,3
OK,OKLAHOMA CITY DAILY OKLAHOMAN,138100,1996,-2.250824450134731,5
OK,OKLAHOMA CITY DAILY OKLAHOMAN,138100,1998,-2.331110065420365,8
OK,OKLAHOMA CITY DAILY OKLAHOMAN,138100,2000,-2.411395680706001,1
OK,OKLAHOMA CITY DAILY OKLAHOMAN,138100,2002,-2.491681295991635,7
OK,DAILY OKLAHOMAN,138100,2004,-2.57196691127727,2
OK,OKLAHOMA CITY DAILY OKLAHOMAN,138100,2006,-2.652252526562906,7
OK,DAILY OKLAHOMAN,138100,2010,-2.812823757134176,5
OK,TULSA WORLD,138250,1952,.133677331348916,1
OK,TULSA WORLD,138250,1956,-.020581752345655,1
OK,TULSA WORLD,138250,1960,-.1748408360402262,1
OK,TULSA WORLD,138250,1962,-.2519703778875118,2
OK,TULSA WORLD,138250,1964,-.3290999197347975,1
OK,TULSA WORLD,138250,1968,-.4833590034293687,1
OK,TULSA WORLD,138250,1972,-.63761808712394,1
OK,TULSA WORLD,138250,1974,-.7147476289712255,2
OK,TULSA WORLD,138250,1976,-.7918771708185109,1
OK,TULSA WORLD,138250,1980,-.9461362545130824,1
OK,TULSA WORLD,138250,1984,-1.100395338207653,1
OK,TULSA WORLD,138250,1988,-1.254654421902225,1
OK,TULSA WORLD,138250,1992,-1.408913505596796,3
OK,TULSA WORLD,138250,1996,-1.563172589291367,5
OK,TULSA WORLD,138250,1998,-1.640302131138653,8
OK,TULSA WORLD,138250,2000,-1.717431672985938,1
OK,TULSA WORLD,138250,2002,-1.794561214833224,7
OK,TULSA WORLD,138250,2004,-1.871690756680509,3
OK,TULSA WORLD,138250,2006,-1.948820298527795,7
OK,TULSA WORLD,138250,2008,-2.025949840375081,1
OK,TULSA TRIBUNE,138251,1952,-.8854697752903792,2
OK,TULSA TRIBUNE,138251,1956,-.9475614701328834,1
OK,TULSA TRIBUNE,138251,1960,-1.009653164975388,2
OK,TULSA TRIBUNE,138251,1962,-1.04069901239664,2
OK,TULSA TRIBUNE,138251,1974,-1.226974096924152,2
OK,TULSA TRIBUNE,138251,1976,-1.258019944345405,1
OK,TULSA TRIBUNE,138251,1980,-1.320111639187909,1
OK,TULSA TRIBUNE,138251,1988,-1.444295028872917,1
OR,ALBANY DEMOCRAT HERALD,138300,1960,-1.723600556867994,1
OR,ALBANY DEMOCRAT HERALD,138300,1964,-1.648670434341098,2
OR,ALBANY DEMOCRAT HERALD,138300,1968,-1.573740311814203,2
OR,ALBANY DEMOCRAT HERALD,138300,1972,-1.498810189287307,1
OR,ALBANY DEMOCRAT HERALD,138300,1976,-1.423880066760412,1
OR,ALBANY DEMOCRAT HERALD,138300,1980,-1.348949944233517,1
OR,ALBANY DEMOCRAT HERALD,138300,1984,-1.274019821706621,1
OR,ALBANY DEMOCRAT HERALD,138300,1988,-1.199089699179726,1
OR,ALBANY DEMOCRAT HERALD,138300,1996,-1.049229454125935,2
OR,ALBANY DEMOCRAT HERALD,138300,2000,-.9742993315990397,1
OR,BEND BULLETIN,138450,1952,-2.165379869283735,3
OR,BEND BULLETIN,138450,1954,-2.143143325689351,3
OR,BEND BULLETIN,138450,1956,-2.120906782094967,5
OR,BEND BULLETIN,138450,1958,-2.098670238500583,2
OR,BEND BULLETIN,138450,1960,-2.076433694906199,4
OR,BEND BULLETIN,138450,2004,-1.587229735829751,1
OR,BEND BULLETIN,138450,2006,-1.564993192235367,2
OR,BEND BULLETIN,138450,2008,-1.542756648640983,1
OR,CORVALLIS GAZETTE TIMES,138550,1950,-2.590022398754673,3
OR,CORVALLIS GAZETTE TIMES,138550,1952,-2.462970779137822,4
OR,CORVALLIS GAZETTE TIMES,138550,1954,-2.335919159520972,4
OR,CORVALLIS GAZETTE TIMES,138550,1956,-2.208867539904121,6
OR,CORVALLIS GAZETTE TIMES,138550,1960,-1.95476430067042,6
OR,CORVALLIS GAZETTE TIMES,138550,2008,1.094474570133991,1
OR,EUGENE REGISTER GUARD,138600,1950,-1.914122786191769,3
OR,EUGENE REGISTER GUARD,138600,1952,-1.807629446162415,4
OR,EUGENE REGISTER GUARD,138600,1954,-1.701136106133061,3
OR,EUGENE REGISTER GUARD,138600,1956,-1.594642766103707,4
OR,EUGENE REGISTER GUARD,138600,1958,-1.488149426074352,2
OR,EUGENE REGISTER GUARD,138600,1960,-1.381656086044998,5
OR,EUGENE REGISTER GUARD,138600,1976,-.5297093658101647,1
OR,EUGENE REGISTER GUARD,138600,1980,-.3167226857514563,1
OR,EUGENE REGISTER GUARD,138600,1996,.5352240344833771,5
OR,EUGENE REGISTER GUARD,138600,1998,.6417173745127313,3
OR,EUGENE REGISTER GUARD,138600,2000,.7482107145420854,4
OR,EUGENE REGISTER GUARD,138600,2002,.8547040545714396,3
OR,EUGENE REGISTER GUARD,138600,2004,.9611973946007939,1
OR,EUGENE REGISTER GUARD,138600,2006,1.067690734630148,2
OR,EUGENE REGISTER GUARD,138600,2008,1.174184074659502,1
OR,PORTLAND OREGONIAN,138900,1952,-.7476254029812043,1
OR,PORTLAND OREGONIAN,138900,1956,-.6398656359047782,1
OR,PORTLAND OREGONIAN,138900,1960,-.5321058688283523,1
OR,PORTLAND OREGONIAN,138900,1964,-.4243461017519262,1
OR,PORTLAND OREGONIAN,138900,1968,-.3165863346755002,1
OR,PORTLAND OREGONIAN,138900,1976,-.101066800522648,1
OR,PORTLAND OREGONIAN,138900,1980,.0066929665537781,1
OR,PORTLAND OREGONIAN,138900,1984,.1144527336302042,1
OR,PORTLAND OREGONIAN,138900,1988,.2222125007066299,1
OR,PORTLAND OREGONIAN,138900,1990,.2760923842448432,2
OR,PORTLAND OREGONIAN,138900,1992,.3299722677830565,6
OR,PORTLAND OREGONIAN,138900,1996,.4377320348594821,6
OR,PORTLAND OREGONIAN,138900,1998,.491611918397695,3
OR,PORTLAND OREGONIAN,138900,2000,.5454918019359083,5
OR,PORTLAND OREGONIAN,138900,2002,.5993716854741216,3
OR,PORTLAND OREGONIAN,138900,2004,.6532515690123344,5
OR,PORTLAND OREGONIAN,138900,2006,.7071314525505472,4
OR,PORTLAND OREGONIAN,138900,2008,.7610113360887601,1
OR,PORTLAND OREGONIAN,138900,2020,1.084290637318039,1
OR,SALEM STATESMAN JOURNAL,139000,1984,1.554698964003365,1
OR,SALEM STATESMAN JOURNAL,139000,1990,1.42299931472831,2
OR,SALEM STATESMAN JOURNAL,139000,1992,1.379099431636625,5
OR,SALEM STATESMAN JOURNAL,139000,2002,1.159600016178198,2
OR,SALEM STATESMAN JOURNAL,139000,2004,1.115700133086513,5
OR,SALEM STATESMAN JOURNAL,139000,2006,1.071800249994828,2
OR,SALEM STATESMAN JOURNAL,139000,2016,.8523008345364024,2
OR,SALEM STATESMAN,139002,1952,-1.71956144469495,4
OR,SALEM STATESMAN,139002,1954,-1.698498117945122,4
OR,SALEM STATESMAN,139002,1956,-1.677434791195294,6
OR,SALEM STATESMAN,139002,1958,-1.656371464445466,2
OR,SALEM STATESMAN,139002,1960,-1.635308137695638,5
OR,SALEM STATESMAN,139002,1964,-1.593181484195982,1
OR,SALEM STATESMAN,139002,1968,-1.551054830696327,1
PA,CITIZENS' VOICE,202,1984,1.764727791752444,1
PA,CITIZENS' VOICE,202,1990,1.709775217615998,1
PA,CITIZENS' VOICE,202,1992,1.691457692903849,3
PA,CITIZENS' VOICE,202,1994,1.6731401681917,2
PA,CITIZENS' VOICE,202,1996,1.654822643479551,1
PA,CITIZENS' VOICE,202,2000,1.618187594055254,1
PA,CITIZENS' VOICE,202,2002,1.599870069343105,2
PA,CITIZENS' VOICE,202,2004,1.581552544630957,6
PA,CITIZENS' VOICE,202,2006,1.563235019918808,5
PA,CITIZENS' VOICE,202,2008,1.544917495206659,3
PA,CITIZENS' VOICE,202,2012,1.508282445782362,1
PA,CITIZENS' VOICE,202,2014,1.489964921070213,5
PA,CITIZENS' VOICE,202,2016,1.471647396358064,7
PA,CITIZENS' VOICE,202,2018,1.453329871645916,7
PA,CITIZENS' VOICE,202,2020,1.435012346933767,4
PA,ALLENTOWN MORNING CALL,139100,1952,-1.337048917311332,1
PA,ALLENTOWN MORNING CALL,139100,1960,-1.020181180446327,1
PA,ALLENTOWN MORNING CALL,139100,1984,-.0695779698513107,1
PA,ALLENTOWN MORNING CALL,139100,1988,.0888558985811919,4
PA,ALLENTOWN MORNING CALL,139100,1990,.1680728327974432,39
PA,ALLENTOWN MORNING CALL,139100,1992,.2472897670136945,1
PA,ALLENTOWN MORNING CALL,139100,1996,.4057236354461972,1
PA,ALLENTOWN MORNING CALL,139100,2000,.5641575038786998,1
PA,ALLENTOWN MORNING CALL,139100,2004,.7225913723112024,3
PA,ALLENTOWN MORNING CALL,139100,2006,.8018083065274537,4
PA,ALLENTOWN MORNING CALL,139100,2008,.881025240743705,3
PA,ERIE DAILY TIMES,139751,1952,-.2606238739343022,1
PA,ERIE DAILY TIMES,139751,1956,-.3448962353572155,1
PA,ERIE DAILY TIMES,139751,1960,-.4291685967801288,1
PA,ERIE DAILY TIMES,139751,1962,-.4713047774915854,1
PA,ERIE DAILY TIMES,139751,1966,-.5555771389144987,1
PA,ERIE DAILY TIMES,139751,1968,-.5977133196259553,1
PA,ERIE DAILY TIMES,139751,1970,-.6398495003374119,1
PA,ERIE DAILY TIMES,139751,1972,-.6819856810488684,1
PA,ERIE DAILY TIMES,139751,1980,-.8505304038946949,1
PA,ERIE DAILY TIMES,139751,2000,-1.271892211009261,1
PA,ERIE NEWS,139752,1956,-.1758618237397469,1
PA,ERIE NEWS,139752,1960,-.2412403311169093,1
PA,ERIE NEWS,139752,1962,-.2739295848054902,1
PA,ERIE NEWS,139752,1964,-.3066188384940712,1
PA,ERIE NEWS,139752,1966,-.3393080921826524,1
PA,ERIE NEWS,139752,1968,-.3719973458712336,1
PA,ERIE NEWS,139752,1970,-.4046865995598145,1
PA,ERIE NEWS,139752,1972,-.4373758532483955,1
PA,ERIE NEWS,139752,1980,-.5681328680027198,1
PA,ERIE NEWS,139752,1988,-.6988898827570441,1
PA,ERIE NEWS,139752,1996,-.8296468975113683,3
PA,ERIE NEWS,139752,1998,-.8623361511999496,2
PA,GREENSBURG TRIBUNE REVIEW,139900,1960,-.4354611830835333,1
PA,GREENSBURG TRIBUNE REVIEW,139900,1972,-.7883041223409866,1
PA,GREENSBURG TRIBUNE REVIEW,139900,1980,-1.023532748512622,1
PA,GREENSBURG TRIBUNE REVIEW,139900,2000,-1.611604313941711,1
PA,GREENSBURG TRIBUNE REVIEW,139900,2002,-1.67041147048462,1
PA,GREENSBURG TRIBUNE REVIEW,139900,2004,-1.729218627027529,5
PA,GREENSBURG TRIBUNE REVIEW,139900,2006,-1.788025783570438,1
PA,GREENSBURG TRIBUNE REVIEW,139900,2008,-1.846832940113347,1
PA,HARRISBURG PATRIOT NEWS,140050,1962,-.8744522096926886,1
PA,HARRISBURG PATRIOT NEWS,140050,1966,-.7490000358376793,1
PA,HARRISBURG PATRIOT NEWS,140050,1968,-.6862739489101747,1
PA,HARRISBURG PATRIOT NEWS,140050,1986,-.1217391665626333,2
PA,HARRISBURG PATRIOT NEWS,140050,1988,-.0590130796351285,4
PA,HARRISBURG PATRIOT NEWS,140050,1990,.0037130072923761,1
PA,HARRISBURG PATRIOT NEWS,140050,1992,.0664390942198806,5
PA,HARRISBURG PATRIOT NEWS,140050,1994,.1291651811473852,2
PA,HARRISBURG PATRIOT NEWS,140050,1996,.1918912680748902,4
PA,HARRISBURG PATRIOT NEWS,140050,1998,.2546173550023943,3
PA,HARRISBURG PATRIOT NEWS,140050,2000,.3173434419298993,6
PA,HARRISBURG PATRIOT NEWS,140050,2002,.3800695288574034,1
PA,HARRISBURG PATRIOT NEWS,140050,2006,.505521702712413,3
PA,HARRISBURG PATRIOT NEWS,140050,2008,.5682477896399175,1
PA,LANCASTER INTELLIGENCER JOURNAL,140450,1966,3.577771992624216,1
PA,LANCASTER INTELLIGENCER JOURNAL,140450,1968,3.442447711558675,1
PA,LANCASTER INTELLIGENCER JOURNAL,140450,1970,3.307123430493135,1
PA,LANCASTER INTELLIGENCER JOURNAL,140450,1998,1.412583495575572,2
PA,LANCASTER INTELLIGENCER JOURNAL,140450,2000,1.277259214510032,4
PA,LANCASTER INTELLIGENCER JOURNAL,140450,2002,1.141934933444491,1
PA,LANCASTER INTELLIGENCER JOURNAL,140450,2004,1.006610652378952,5
PA,LANCASTER INTELLIGENCER JOURNAL,140450,2006,.8712863713134109,3
PA,LANCASTER NEW ERA,140451,1966,-.0497128988270746,1
PA,LANCASTER NEW ERA,140451,1968,-.1154430477090926,1
PA,LANCASTER NEW ERA,140451,1970,-.1811731965911106,1
PA,LANCASTER NEW ERA,140451,1998,-1.101395280939363,2
PA,LANCASTER NEW ERA,140451,2000,-1.167125429821381,5
PA,LANCASTER NEW ERA,140451,2002,-1.232855578703399,2
PA,LANCASTER NEW ERA,140451,2004,-1.298585727585417,4
PA,LANCASTER NEW ERA,140451,2008,-1.430046025349453,1
PA,PHILADELPHIA INQUIRER,141100,1950,.0380026955491836,1
PA,PHILADELPHIA INQUIRER,141100,1952,.087998473526304,1
PA,PHILADELPHIA INQUIRER,141100,1954,.1379942515034245,1
PA,PHILADELPHIA INQUIRER,141100,1956,.1879900294805444,1
PA,PHILADELPHIA INQUIRER,141100,1958,.2379858074576648,1
PA,PHILADELPHIA INQUIRER,141100,1960,.2879815854347852,2
PA,PHILADELPHIA INQUIRER,141100,1964,.3879731413890261,1
PA,PHILADELPHIA INQUIRER,141100,1966,.4379689193661465,1
PA,PHILADELPHIA INQUIRER,141100,1968,.4879646973432669,1
PA,PHILADELPHIA INQUIRER,141100,1970,.5379604753203874,2
PA,PHILADELPHIA INQUIRER,141100,1972,.5879562532975073,4
PA,PHILADELPHIA INQUIRER,141100,1974,.6379520312746277,3
PA,PHILADELPHIA INQUIRER,141100,1976,.6879478092517481,10
PA,PHILADELPHIA INQUIRER,141100,1978,.7379435872288685,6
PA,PHILADELPHIA INQUIRER,141100,1980,.787939365205989,12
PA,PHILADELPHIA INQUIRER,141100,1982,.837935143183109,7
PA,PHILADELPHIA INQUIRER,141100,1984,.8879309211602294,16
PA,PHILADELPHIA INQUIRER,141100,1986,.9379266991373498,12
PA,PHILADELPHIA INQUIRER,141100,1988,.9879224771144702,12
PA,PHILADELPHIA INQUIRER,141100,1990,1.037918255091591,10
PA,PHILADELPHIA INQUIRER,141100,1992,1.087914033068711,10
PA,PHILADELPHIA INQUIRER,141100,1994,1.137909811045831,9
PA,PHILADELPHIA INQUIRER,141100,1996,1.187905589022952,10
PA,PHILADELPHIA INQUIRER,141100,1998,1.237901367000072,5
PA,PHILADELPHIA INQUIRER,141100,2000,1.287897144977192,12
PA,PHILADELPHIA INQUIRER,141100,2002,1.337892922954313,7
PA,PHILADELPHIA INQUIRER,141100,2004,1.387888700931433,12
PA,PHILADELPHIA INQUIRER,141100,2006,1.437884478908553,11
PA,PHILADELPHIA INQUIRER,141100,2008,1.487880256885673,7
PA,PHILADELPHIA INQUIRER,141100,2010,1.537876034862794,8
PA,PHILADELPHIA INQUIRER,141100,2012,1.587871812839914,6
PA,PHILADELPHIA INQUIRER,141100,2014,1.637867590817035,4
PA,PHILADELPHIA INQUIRER,141100,2016,1.687863368794155,5
PA,PHILADELPHIA INQUIRER,141100,2018,1.737859146771276,3
PA,PHILADELPHIA INQUIRER,141100,2020,1.787854924748396,1
PA,PHILADELPHIA DAILY NEWS,141150,1960,.7119760462818935,1
PA,PHILADELPHIA DAILY NEWS,141150,1964,.8064185988408907,2
PA,PHILADELPHIA DAILY NEWS,141150,1966,.8536398751203893,1
PA,PHILADELPHIA DAILY NEWS,141150,1968,.900861151399888,1
PA,PHILADELPHIA DAILY NEWS,141150,1970,.948082427679387,2
PA,PHILADELPHIA DAILY NEWS,141150,1974,1.042524980238384,2
PA,PHILADELPHIA DAILY NEWS,141150,1976,1.089746256517882,2
PA,PHILADELPHIA DAILY NEWS,141150,1978,1.136967532797381,3
PA,PHILADELPHIA DAILY NEWS,141150,1980,1.18418880907688,4
PA,PHILADELPHIA DAILY NEWS,141150,1982,1.231410085356379,1
PA,PHILADELPHIA DAILY NEWS,141150,1984,1.278631361635877,10
PA,PHILADELPHIA DAILY NEWS,141150,1986,1.325852637915376,9
PA,PHILADELPHIA DAILY NEWS,141150,1988,1.373073914194874,14
PA,PHILADELPHIA DAILY NEWS,141150,1990,1.420295190474373,7
PA,PHILADELPHIA DAILY NEWS,141150,1992,1.467516466753872,4
PA,PHILADELPHIA DAILY NEWS,141150,1994,1.51473774303337,5
PA,PHILADELPHIA DAILY NEWS,141150,1996,1.561959019312869,5
PA,PHILADELPHIA DAILY NEWS,141150,1998,1.609180295592368,2
PA,PHILADELPHIA DAILY NEWS,141150,2000,1.656401571871866,5
PA,PHILADELPHIA DAILY NEWS,141150,2002,1.703622848151365,1
PA,PHILADELPHIA DAILY NEWS,141150,2004,1.750844124430864,4
PA,PHILADELPHIA DAILY NEWS,141150,2006,1.798065400710362,2
PA,PHILADELPHIA DAILY NEWS,141150,2008,1.845286676989861,1
PA,PHILADELPHIA DAILY NEWS,141150,2012,1.939729229548858,1
PA,PITTSBURGH POST GAZETTE,141250,1952,1.523899773717264,1
PA,PITTSBURGH POST GAZETTE,141250,1960,1.309426561683167,7
PA,PITTSBURGH POST GAZETTE,141250,1962,1.255808258674643,13
PA,PITTSBURGH POST GAZETTE,141250,1964,1.202189955666118,12
PA,PITTSBURGH POST GAZETTE,141250,1966,1.148571652657594,3
PA,PITTSBURGH POST GAZETTE,141250,1968,1.09495334964907,18
PA,PITTSBURGH POST GAZETTE,141250,1970,1.041335046640546,4
PA,PITTSBURGH POST GAZETTE,141250,1972,.9877167436320209,11
PA,PITTSBURGH POST GAZETTE,141250,1974,.9340984406234971,4
PA,PITTSBURGH POST GAZETTE,141250,1976,.8804801376149723,12
PA,PITTSBURGH POST GAZETTE,141250,1978,.826861834606448,3
PA,PITTSBURGH POST GAZETTE,141250,1980,.7732435315979238,5
PA,PITTSBURGH POST GAZETTE,141250,1982,.7196252285893995,2
PA,PITTSBURGH POST GAZETTE,141250,1984,.6660069255808752,16
PA,PITTSBURGH POST GAZETTE,141250,1986,.6123886225723509,6
PA,PITTSBURGH POST GAZETTE,141250,1988,.5587703195638266,7
PA,PITTSBURGH POST GAZETTE,141250,1992,.451533713546778,1
PA,PITTSBURGH POST GAZETTE,141250,1996,.3442971075297295,2
PA,PITTSBURGH POST GAZETTE,141250,2000,.2370605015126809,2
PA,PITTSBURGH POST GAZETTE,141250,2004,.1298238954956323,6
PA,PITTSBURGH POST GAZETTE,141250,2008,.0225872894785837,1
PA,PITTSBURGH POST GAZETTE,141250,2010,-.0310310135299408,2
PA,PITTSBURGH POST GAZETTE,141250,2016,-.1918859225555136,4
PA,PITTSBURGH POST GAZETTE,141250,2018,-.2455042255640379,3
PA,PITTSBURGH POST GAZETTE,141250,2020,-.2991225285725622,1
PA,SCRANTON TIMES TRIBUNE,141600,2008,1.81304253038548,3
PA,SCRANTON TIMES TRIBUNE,141600,2010,1.75428249420805,2
PA,SCRANTON TIMES TRIBUNE,141600,2012,1.695522458030621,2
PA,SCRANTON TIMES TRIBUNE,141600,2014,1.636762421853192,4
PA,SCRANTON TIMES TRIBUNE,141600,2016,1.578002385675762,5
PA,SCRANTON TIMES TRIBUNE,141600,2018,1.519242349498333,5
PA,SCRANTON TIMES TRIBUNE,141600,2020,1.460482313320903,4
PA,SCRANTON TIMES,141601,1952,3.730660170547507,1
PA,SCRANTON TIMES,141601,1956,3.384831347422709,1
PA,SCRANTON TIMES,141601,1960,3.039002524297912,4
PA,SCRANTON TIMES,141601,1962,2.866088112735513,8
PA,SCRANTON TIMES,141601,1964,2.693173701173115,1
PA,SCRANTON TIMES,141601,1966,2.520259289610717,2
PA,SCRANTON TIMES,141601,1968,2.347344878048318,8
PA,SCRANTON TIMES,141601,1970,2.174430466485919,2
PA,SCRANTON TIMES,141601,1972,2.00151605492352,7
PA,SCRANTON TIMES,141601,1974,1.828601643361121,2
PA,SCRANTON TIMES,141601,1976,1.655687231798723,6
PA,SCRANTON TIMES,141601,1978,1.482772820236324,6
PA,SCRANTON TIMES,141601,1980,1.309858408673926,8
PA,SCRANTON TIMES,141601,1982,1.136943997111527,7
PA,SCRANTON TIMES,141601,1984,.964029585549128,10
PA,SCRANTON TIMES,141601,1986,.7911151739867293,5
PA,SCRANTON TIMES,141601,1988,.618200762424331,6
PA,SCRANTON TIMES,141601,1992,.2723719392995335,6
PA,SCRANTON TIMES,141601,1994,.0994575277371347,5
PA,SCRANTON TIMES,141601,1996,-.0734568838252641,3
PA,SCRANTON TIMES,141601,1998,-.2463712953876628,4
PA,SCRANTON TIMES,141601,2000,-.4192857069500616,4
PA,SCRANTON TIMES,141601,2002,-.5922001185124603,2
PA,SCRANTON TIMES,141601,2004,-.7651145300748582,4
PA,SCRANTON TIMES,141602,1950,.5687742140575283,16
PA,SCRANTON TIMES,141602,1952,.554345176750174,2
PA,SCRANTON TRIBUNE,141602,1954,.5399161394428202,1
PA,SCRANTON TRIBUNE,141602,1956,.5254871021354661,15
PA,SCRANTON TIMES,141602,1958,.5110580648281123,1
PA,SCRANTON TRIBUNE,141602,1960,.4966290275207581,5
PA,SCRANTON TRIBUNE,141602,1962,.4821999902134039,8
PA,SCRANTON TRIBUNE,141602,1964,.4677709529060501,3
PA,SCRANTON TRIBUNE,141602,1966,.453341915598696,2
PA,SCRANTON TRIBUNE,141602,1968,.4389128782913417,7
PA,SCRANTON TRIBUNE,141602,1970,.424483840983988,2
PA,SCRANTON TRIBUNE,141602,1972,.4100548036766338,6
PA,SCRANTON TRIBUNE,141602,1976,.3811967290619258,7
PA,SCRANTON TRIBUNE,141602,1978,.3667676917545716,6
PA,SCRANTON TRIBUNE,141602,1980,.3523386544472178,9
PA,SCRANTON TRIBUNE,141602,1982,.3379096171398637,7
PA,SCRANTON TRIBUNE,141602,1984,.3234805798325094,10
PA,SCRANTON TRIBUNE,141602,1986,.3090515425251557,6
PA,SCRANTON TRIBUNE,141602,1988,.2946225052178015,3
PA,SCRANTON TRIBUNE,141602,1992,.2657644306030935,5
PA,SCRANTON TRIBUNE,141602,1994,.2513353932957393,3
PA,SCRANTON TRIBUNE,141602,1996,.2369063559883856,2
PA,SCRANTON TRIBUNE,141602,1998,.2224773186810313,4
PA,SCRANTON TRIBUNE,141602,2000,.2080482813736776,4
PA,SCRANTON TRIBUNE,141602,2002,.1936192440663234,1
PA,SCRANTON TRIBUNE,141602,2004,.1791902067589692,4
PA,WILKES BARRE TIMES LEADER,142500,1968,-.0711968573983401,1
PA,WILKES BARRE TIMES LEADER,142500,2002,.2103676778865352,2
PA,WILKES BARRE TIMES LEADER,142500,2004,.2269302976091747,2
PA,WILKES BARRE TIMES LEADER,142500,2006,.2434929173318147,3
PA,WILKES BARRE TIMES LEADER,142500,2008,.2600555370544542,2
PA,WILKES BARRE TIMES LEADER,142500,2010,.2766181567770942,2
PA,WILKES BARRE TIMES LEADER,142500,2014,.3097433962223732,5
PA,YORK DAILY RECORD,142651,1992,.4307908420580758,5
PA,YORK DAILY RECORD,142651,1996,.339704099965365,4
PA,YORK DAILY RECORD,142651,1998,.2941607289190094,3
PA,YORK DAILY RECORD,142651,2000,.2486173578726543,5
PA,YORK DAILY RECORD,142651,2002,.2030739868262987,1
PA,YORK DAILY RECORD,142651,2004,.157530615779943,2
PA,YORK DAILY RECORD,142651,2006,.1119872447335879,3
PA,YORK DAILY RECORD,142651,2008,.0664438736872327,1
PA,PITTSBURGH PRESS,400071,1952,.9679459334129907,1
PA,PITTSBURGH PRESS,400071,1956,.8914670626366094,1
PA,PITTSBURGH PRESS,400071,1960,.8149881918602285,5
PA,PITTSBURGH PRESS,400071,1962,.7767487564720379,7
PA,PITTSBURGH PRESS,400071,1964,.7385093210838471,12
PA,PITTSBURGH PRESS,400071,1966,.7002698856956565,1
PA,PITTSBURGH PRESS,400071,1968,.6620304503074659,18
PA,PITTSBURGH PRESS,400071,1972,.5855515795310849,10
PA,PITTSBURGH PRESS,400071,1976,.5090727087547037,10
PA,PITTSBURGH PRESS,400071,1978,.470833273366513,1
PA,PITTSBURGH PRESS,400071,1980,.4325938379783223,5
PA,PITTSBURGH PRESS,400071,1982,.3943544025901317,2
PA,PITTSBURGH PRESS,400071,1984,.356114967201941,18
PA,PITTSBURGH PRESS,400071,1988,.2796360964255601,5
PA,PITTSBURGH PRESS,400071,1990,.2413966610373695,1
PA,PITTSBURGH PRESS,400071,1992,.2031572256491788,1
RI,PROVIDENCE JOURNAL,142900,1952,-.5281146406779763,1
RI,PROVIDENCE JOURNAL,142900,1960,-.5330262530519612,1
RI,PROVIDENCE JOURNAL,142900,1964,-.5354820592389535,1
RI,PROVIDENCE JOURNAL,142900,1968,-.5379378654259459,1
RI,PROVIDENCE JOURNAL,142900,1972,-.5403936716129383,1
RI,PROVIDENCE JOURNAL,142900,1976,-.5428494777999306,1
RI,PROVIDENCE JOURNAL,142900,1980,-.545305283986923,1
RI,PROVIDENCE JOURNAL,142900,1984,-.5477610901739154,1
RI,PROVIDENCE JOURNAL,142900,1988,-.5502168963609079,1
RI,PROVIDENCE JOURNAL,142900,1990,-.5514447994544042,1
RI,PROVIDENCE JOURNAL,142900,1992,-.5526727025479002,1
RI,PROVIDENCE JOURNAL,142900,1996,-.5551285087348926,1
RI,PROVIDENCE JOURNAL,142900,2000,-.557584314921885,1
RI,PROVIDENCE JOURNAL,142900,2004,-.5600401211088774,1
RI,PROVIDENCE JOURNAL,142900,2008,-.5624959272958697,1
RI,PROVIDENCE JOURNAL,142900,2016,-.5674075396698546,1
RI,PROVIDENCE JOURNAL BULLETIN,142902,1992,.0276844458680017,2
RI,PROVIDENCE JOURNAL BULLETIN,142902,1994,-.0427513863929964,7
RI,PROVIDENCE JOURNAL BULLETIN,142902,1996,-.1131872186539943,5
RI,PROVIDENCE JOURNAL BULLETIN,142902,1998,-.1836230509149923,2
RI,PROVIDENCE JOURNAL BULLETIN,142902,2000,-.2540588831759904,1
RI,PROVIDENCE JOURNAL BULLETIN,142902,2002,-.3244947154369883,5
RI,PROVIDENCE JOURNAL BULLETIN,142902,2004,-.3949305476979862,6
RI,PROVIDENCE JOURNAL BULLETIN,142902,2006,-.4653663799589842,2
SC,ANDERSON INDEPENDENT MAIL,31,1974,.3389136772820547,3
SC,ANDERSON INDEPENDENT MAIL,31,1976,.3161963995403501,1
