snapshot_date,category,race_id,chamber,state,district,quantity,unit,n_sources,n_gated,n_retrospective,partial,n_withheld,mean,min,max,sd,tier,display,sole_source,oldest_as_of,n_carried,reason
2026-08-22,professional,HOU_IL_10_2026,house,IL,10,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_IL_11_2026,house,IL,11,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_IL_12_2026,house,IL,12,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_IL_13_2026,house,IL,13,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_IL_14_2026,house,IL,14,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_IL_15_2026,house,IL,15,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_IL_16_2026,house,IL,16,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_IL_17_2026,house,IL,17,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_IN_01_2026,house,IN,01,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_IN_02_2026,house,IN,02,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_IN_03_2026,house,IN,03,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_IN_04_2026,house,IN,04,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_IN_05_2026,house,IN,05,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_IN_06_2026,house,IN,06,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_IN_07_2026,house,IN,07,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_IN_08_2026,house,IN,08,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_IN_09_2026,house,IN,09,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_KS_01_2026,house,KS,01,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_KS_02_2026,house,KS,02,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_KS_03_2026,house,KS,03,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_KS_04_2026,house,KS,04,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_KY_01_2026,house,KY,01,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_KY_02_2026,house,KY,02,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_KY_03_2026,house,KY,03,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_KY_04_2026,house,KY,04,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_KY_05_2026,house,KY,05,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_KY_06_2026,house,KY,06,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_LA_01_2026,house,LA,01,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_LA_02_2026,house,LA,02,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_LA_03_2026,house,LA,03,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_LA_04_2026,house,LA,04,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_LA_05_2026,house,LA,05,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_LA_06_2026,house,LA,06,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MA_01_2026,house,MA,01,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MA_02_2026,house,MA,02,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MA_03_2026,house,MA,03,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MA_04_2026,house,MA,04,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MA_05_2026,house,MA,05,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MA_06_2026,house,MA,06,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MA_07_2026,house,MA,07,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MA_08_2026,house,MA,08,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MA_09_2026,house,MA,09,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MD_01_2026,house,MD,01,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MD_02_2026,house,MD,02,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MD_03_2026,house,MD,03,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MD_04_2026,house,MD,04,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MD_05_2026,house,MD,05,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MD_06_2026,house,MD,06,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MD_07_2026,house,MD,07,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MD_08_2026,house,MD,08,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_ME_01_2026,house,ME,01,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_ME_02_2026,house,ME,02,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MI_01_2026,house,MI,01,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MI_02_2026,house,MI,02,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MI_03_2026,house,MI,03,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MI_04_2026,house,MI,04,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MI_05_2026,house,MI,05,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MI_06_2026,house,MI,06,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MI_07_2026,house,MI,07,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MI_08_2026,house,MI,08,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MI_09_2026,house,MI,09,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MI_10_2026,house,MI,10,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MI_11_2026,house,MI,11,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MI_12_2026,house,MI,12,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MI_13_2026,house,MI,13,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MN_01_2026,house,MN,01,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MN_02_2026,house,MN,02,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MN_03_2026,house,MN,03,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MN_04_2026,house,MN,04,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MN_05_2026,house,MN,05,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MN_06_2026,house,MN,06,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MN_07_2026,house,MN,07,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MN_08_2026,house,MN,08,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MO_01_2026,house,MO,01,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MO_02_2026,house,MO,02,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MO_03_2026,house,MO,03,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MO_04_2026,house,MO,04,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MO_05_2026,house,MO,05,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MO_06_2026,house,MO,06,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MO_07_2026,house,MO,07,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MO_08_2026,house,MO,08,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MS_01_2026,house,MS,01,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MS_02_2026,house,MS,02,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MS_03_2026,house,MS,03,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MS_04_2026,house,MS,04,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MT_01_2026,house,MT,01,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_MT_02_2026,house,MT,02,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_NC_01_2026,house,NC,01,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_NC_02_2026,house,NC,02,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_NC_03_2026,house,NC,03,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_NC_04_2026,house,NC,04,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_NC_05_2026,house,NC,05,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_NC_06_2026,house,NC,06,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_NC_07_2026,house,NC,07,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_NC_08_2026,house,NC,08,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_NC_09_2026,house,NC,09,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_NC_10_2026,house,NC,10,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_NC_11_2026,house,NC,11,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_NC_12_2026,house,NC,12,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_NC_13_2026,house,NC,13,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_NC_14_2026,house,NC,14,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_ND_01_2026,house,ND,01,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_NE_01_2026,house,NE,01,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_NE_02_2026,house,NE,02,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_NE_03_2026,house,NE,03,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_NH_01_2026,house,NH,01,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_NH_02_2026,house,NH,02,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_NJ_01_2026,house,NJ,01,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_NJ_02_2026,house,NJ,02,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_NJ_03_2026,house,NJ,03,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_NJ_04_2026,house,NJ,04,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-08-22,professional,HOU_NJ_05_2026,house,NJ,05,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-08-22,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
